filename,transcription
call_285.mp3,Transcription service error: recognition connection failed: [Errno 32] Broken pipe
call_70.mp3,Transcription service error: recognition request failed: Bad Request
call_666.mp3,911 what's the address of your emergency what's the emergency emergency
call_79.mp3,"Bank of America at 185 Highland Avenue there is no robbery here but we have a lady who is in our bank right now who says that her husband and children are being held at their house the people are in a car outside the bank she is getting 15,000 to bring out to them that if the police department"
call_649.mp3,911 a little bit and tell me again
call_521.mp3,Transcription service error: recognition request failed: Bad Request
call_558.mp3,what's the address 615
call_383.mp3,10 266
call_258.mp3,1391144
call_324.mp3,Transcription service error: recognition connection failed: [Errno 32] Broken pipe
call_350.mp3,901 what's the address of the emergency room 911 emergency emergency
call_159.mp3,May 2111 1449 and 07720 seconds
call_143.mp3,Transcription service error: recognition connection failed: [Errno 32] Broken pipe
call_362.mp3,what's the address of your emergency 517 Williams Drive was having a vehicle pulled across the street in the residents come out and shot him we do have a seat on the ground okay where is the man that was shooting he's back in the house 5191 apartment 30
